home_ownership,annual_income,tax_liens,number_of_open_accounts,years_of_credit_history,maximum_open_credit,number_of_credit_problems,months_since_last_delinquent,bankruptcies,purpose,term,current_loan_amount,current_credit_balance,monthly_debt,credit_score,credit_default,credit_score_outlier,annual_income_outlier,current_loan_amount_outlier,maximum_open_credit_outlier,current_credit_balance_outlier,annual_income_na,years_in_current_job_na,months_since_last_delinquent_na,bankruptcies_na,credit_score_na,monthly_debt_categories,years_in_current_job,years_of_credit_history_categories,home_ownership_have_mortgage,home_ownership_home_mortgage,home_ownership_own_home,home_ownership_rent,purpose_business_loan,purpose_buy_a_car,purpose_buy_house,purpose_debt_consolidation,purpose_educational_expenses,purpose_home_improvements,purpose_major_purchase,purpose_medical_bills,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_take_a_trip,purpose_vacation,purpose_wedding,term_long_term,term_short_term
Rent,-1.2271113996947862,-0.11095342154390785,-0.026674289431710546,-0.7977683145727129,-0.2712500905658345,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-1.0703906682052353,-0.7737127087724812,-0.801482354167152,1.0070960266322229,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-1.3847376340534647,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.2957474084710762,-0.11095342154390785,0.1770499170222909,-0.6273495058296397,-0.5024346201899772,-0.3409788778582933,-0.38922760618167923,-0.3370990397177327,debt consolidation,Short Term,-0.5013354488663269,-0.3011970657232936,0.749083405370622,-0.3584199978603268,1,0,0,0,0,0,1,0,0,0,1,0.5803799882950024,-1.3847376340534647,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.673225505462755,-0.11095342154390785,1.1956709492922981,2.9372439103796397,1.5491660349932446,-0.3409788778582933,-0.08014860136366553,-0.3370990397177327,debt consolidation,Short Term,0.2904382016823732,2.251138720828818,0.1556725314657536,1.1870292587091047,0,0,0,0,0,0,0,0,0,0,0,0.5803799882950024,1.1598351015959207,2.8999310906220743,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.624599117100073,-0.11095342154390785,-0.026674289431710546,-0.04508524262413988,-0.226822689721008,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,1.717890048975101,-0.21784181369420397,0.9226541993487309,-0.07250336582906858,0,0,0,0,1,1,0,0,1,0,0,0.5803799882950024,1.1598351015959207,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,3.3741172671188124,-0.11095342154390785,2.4180161880163067,1.644901277411335,-0.226822689721008,-0.3409788778582933,2.2600210065441524,-0.3370990397177327,home improvements,Long Term,0.7700209446217285,-0.0023974229442305876,-0.34323868793992207,0.06244655822859286,0,0,0,0,1,0,0,0,0,0,0,-0.7828677136193471,-0.8192770261313791,1.451510527245306,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Rent,-0.71220112136824,-0.11095342154390785,-0.026674289431710546,1.4176761990872377,-0.13648247341344288,-0.3409788778582933,1.0237049872720976,-0.3370990397177327,debt consolidation,Short Term,-0.48246535700013704,0.6219039713637743,-0.5334119056898502,-0.34240321394439144,0,0,0,0,0,0,0,1,0,0,0,-0.7828677136193471,0.31164418971279223,1.451510527245306,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.1243039892192884,-0.11095342154390785,-0.4341227023397134,0.8070088010912256,-1.4008133811032348,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,small business,Long Term,2.5811646598603164,-1.3363860422014882,-0.2487390334407294,0.6922128704976795,1,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-0.25381641820929346,0.7273002455569214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Home Mortgage,-0.3236627272506081,-0.11095342154390785,1.1956709492922981,0.6223884249528964,2.79718438942451,-0.3409788778582933,1.2886298485446808,-0.3370990397177327,other,Short Term,-1.1494653388826024,0.15497241949802143,0.5155594144387217,1.1420459506898843,0,0,0,0,0,0,0,1,0,0,0,0.5803799882950024,0.31164418971279223,0.7273002455569214,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Rent,-1.3296585595989776,-0.11095342154390785,0.7882225363842952,0.02592259435214058,1.4724646256319636,-0.3409788778582933,0.09646797281805658,-0.3370990397177327,debt consolidation,Short Term,-0.6442090015674785,0.11101039254479876,-1.0632640057611888,0.917129410593782,1,1,0,0,0,0,0,0,0,0,0,-0.7828677136193471,-1.102007330092422,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.25474120336908795,-0.11095342154390785,0.5844983299302937,-0.2013024839719571,-0.45630574441917865,-0.3409788778582933,1.5094005662718333,-0.3370990397177327,business loan,Short Term,-1.2877176445961156,-0.9405247417612683,-1.276412294791311,-0.9271862181942576,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,1.1598351015959207,0.003089963868537088,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,1.133742299463968,-0.11095342154390785,-0.4341227023397134,0.02592259435214058,0.15806174154927918,-0.3409788778582933,2.1275585759078606,-0.3370990397177327,debt consolidation,Short Term,2.7474011834434173,1.0340099007012586,1.0544673820219617,0.06244655822859286,0,0,0,0,0,0,0,0,0,0,0,0.5803799882950024,1.1598351015959207,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.6234646064188957,-0.11095342154390785,0.7882225363842952,1.644901277411335,-0.226822689721008,-0.3409788778582933,2.569100011362166,-0.3370990397177327,business loan,Short Term,-0.6720648514651874,-0.21784181369420397,0.055722586334398076,0.46729633040157714,1,0,0,0,1,1,0,0,0,0,0,0.5803799882950024,0.31164418971279223,1.451510527245306,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.8852140002477761,-0.11095342154390785,0.5844983299302937,0.991629177229555,-0.45349696041439935,-0.3409788778582933,2.436637580725874,-0.3370990397177327,debt consolidation,Short Term,-0.7697528780649864,-0.8645811016665558,-0.13512143641641164,0.3773297143631362,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,-1.3847376340534647,0.7273002455569214,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.2957474084710762,-0.11095342154390785,-0.23039849588571198,-0.7977683145727129,-0.38538394829850126,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.40121976141381427,-0.5003968275760022,0.04222263569165626,0.14058686754759483,0,0,0,0,0,0,1,0,1,0,1,0.5803799882950024,-0.8192770261313791,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.6449257668044993,-0.11095342154390785,-0.23039849588571198,3.363290932237322,-0.777749467735364,1.6647792271904904,-0.6983066109996929,2.545731972691612,debt consolidation,Short Term,-0.4929915306942021,-0.32921905057107526,-0.17964611834992658,0.5572629464400181,0,0,0,0,0,0,0,1,1,0,0,-0.7828677136193471,0.5943744936738351,3.6241413723104587,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Own Home,0.0424375667281843,-0.11095342154390785,1.603119362200301,-0.47113226448182266,0.7047483360179588,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,1.4859291237900327,1.1490421790800145,1.4995465001068904,-1.062136142251919,0,0,0,0,0,0,0,0,1,0,0,1.9436276902093517,-0.25381641820929346,-0.7211203178198473,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,0.2957474084710762,-0.11095342154390785,-0.6378469087937149,1.5312887382492866,-0.6625353084623976,-0.3409788778582933,2.657408298453027,-0.3370990397177327,debt consolidation,Long Term,0.01560237388977159,-0.3372398360890997,1.2331530641317927,-0.3584199978603268,1,0,0,0,0,0,1,0,0,0,1,0.5803799882950024,1.1598351015959207,1.451510527245306,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Rent,0.3171152083154404,-0.11095342154390785,-0.026674289431710546,0.6365899923481526,0.2775971069834446,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,1.2978835913512026,-0.015718146259490275,0.46729633040157714,0,0,0,1,0,0,0,0,1,0,0,0.5803799882950024,-0.8192770261313791,0.7273002455569214,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,3.3399243757555523,-0.11095342154390785,0.3807741234762923,0.991629177229555,-0.226822689721008,-0.3409788778582933,1.5094005662718333,-0.3370990397177327,home improvements,Long Term,0.002829760687826769,-0.21784181369420397,1.7509306741872628,1.0520793346514434,0,0,0,1,1,1,0,0,0,0,0,1.9436276902093517,-0.25381641820929346,0.7273002455569214,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,0.016816533844930603,-0.11095342154390785,0.1770499170222909,-0.11609307960042034,0.5869414530482729,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,1.6750635685595678,-0.11809975951904153,1.1420459506898843,0,0,0,1,0,0,0,0,1,0,0,-0.7828677136193471,-1.102007330092422,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.39085097092477394,-0.11095342154390785,-0.6378469087937149,-0.3717212927150301,-0.7909831616040358,-0.3409788778582933,0.2730845469997787,-0.3370990397177327,debt consolidation,Short Term,-0.5434401436425872,-0.8137151074319956,-0.7111752309234691,0.8721461025745615,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,-1.102007330092422,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.30314699243265214,-0.11095342154390785,-0.23039849588571198,-0.5989463710391275,-0.6682609066259861,-0.3409788778582933,1.376938135635542,-0.3370990397177327,debt consolidation,Long Term,-0.5146857179417265,-0.36150525050438886,-0.41283470678138606,-2.9964183870784,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,-0.25381641820929346,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Rent,-0.2549302884826175,-0.11095342154390785,-0.6378469087937149,1.0910401489963475,-0.8148578256446599,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.13049170872133556,-0.48283232258083475,-0.31959281165884634,0.15241317426703382,1,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,1.1598351015959207,0.7273002455569214,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.23999256451378326,-0.11095342154390785,-0.6378469087937149,-0.35751972531977383,0.9004989751202703,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,other,Short Term,-1.3008111777277576,-0.5793863355889519,-0.10837308700625861,-0.3584199978603268,1,0,0,0,0,0,1,0,1,0,1,-0.7828677136193471,0.31164418971279223,0.003089963868537088,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Rent,1.7570928903997098,-0.11095342154390785,-0.026674289431710546,1.5738934404350544,-0.5629855215237772,1.6647792271904904,-0.6983066109996929,2.545731972691612,debt consolidation,Short Term,-0.7959399443282703,-0.45765314779007443,-0.25049989656804356,0.3323464063439157,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,1.1598351015959207,1.451510527245306,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.2967180985726475,-0.11095342154390785,-0.026674289431710546,-1.621459223497566,-1.1836727715029884,-0.3409788778582933,0.22893040345434817,-0.3370990397177327,home improvements,Short Term,-1.018530007566183,-1.2302883097162278,-0.6045172357832977,0.01746325020937238,1,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,0.5943744936738351,-1.4453305995082317,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.6013972448399252,-0.11095342154390785,-0.6378469087937149,1.0768385816010912,-1.1079976486049923,1.6647792271904904,2.7015624419984574,2.545731972691612,home improvements,Short Term,-1.044588705857588,-1.0496683421647657,-0.5806198076268915,0.7371961785169,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,1.1598351015959207,0.7273002455569214,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.4289765843677403,-0.11095342154390785,-1.2490195281557193,-0.7977683145727129,0.40156170873283886,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,other,Short Term,-1.352543470394931,-1.1263226847737335,-1.342151184877706,-0.3584199978603268,1,0,0,0,0,0,1,0,1,0,1,-0.7828677136193471,-1.3847376340534647,-0.7211203178198473,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Rent,-0.21616784020906027,-0.11095342154390785,0.9919467428382966,0.9206213402532745,1.6273258514339304,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,wedding,Long Term,0.9591069671992635,2.534099850433048,4.718571998087376,0.5122796384207976,1,0,1,0,0,0,0,0,1,0,0,4.670123094038051,-0.8192770261313791,0.7273002455569214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Home Mortgage,-0.17365520385050032,-0.11095342154390785,-0.23039849588571198,-0.4853338318770787,-0.7598704772434035,-0.3409788778582933,2.8340248726347492,-0.3370990397177327,other,Short Term,-1.5474060517070138,-0.32921905057107526,0.14133407457190983,-1.6469191465017854,0,0,0,0,0,0,0,0,0,0,0,0.5803799882950024,-0.8192770261313791,-0.7211203178198473,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Rent,2.1943522154367887,-0.11095342154390785,1.1956709492922981,-0.34331815792451775,-0.2236087926386163,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.791318697340632,-0.18586020055271404,0.9007691861949694,0.9621127186130024,1,0,0,0,0,0,0,0,1,0,0,0.5803799882950024,-0.8192770261313791,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.44508688432216587,-0.11095342154390785,0.5844983299302937,-0.49953539927233476,-0.10682819613221523,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.8700082641023623,0.9621274178308623,0.5522859882369883,0.7371961785169,1,0,0,0,0,0,0,0,1,0,0,0.5803799882950024,-0.25381641820929346,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.4289765843677403,-0.11095342154390785,0.7882225363842952,-0.08768994480990826,0.9071968446701286,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-1.4958021270117192,1.6742513371147048,-0.5144616644149456,0.14058686754759483,0,0,0,0,0,0,1,0,1,0,1,-0.7828677136193471,0.028913885751749396,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.4289765843677403,-0.11095342154390785,-0.23039849588571198,0.15373670090944522,-1.015739897063395,-0.3409788778582933,0.36139283409063977,-0.3370990397177327,business loan,Short Term,-0.7864407144092359,-0.7848808911393507,-0.9392489312232065,-0.3584199978603268,1,0,0,0,0,0,1,0,0,0,1,-0.7828677136193471,-1.6674679380145077,0.003089963868537088,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.34232655678604673,-0.11095342154390785,0.9919467428382966,0.9774276098342987,2.2575197549677792,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,other,Short Term,-1.0408660346731016,-0.21784181369420397,0.8726792267830532,-1.7818690705594467,1,0,0,0,0,1,0,1,1,0,0,0.5803799882950024,0.31164418971279223,0.7273002455569214,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Rent,-1.2107870515600687,-0.11095342154390785,0.1770499170222909,0.22474453788572568,2.568430538266042,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,business loan,Long Term,1.3460080344420946,-0.17997152257745558,-1.2245087578480989,0.6472295624784591,1,1,0,0,0,0,0,0,1,0,0,-0.7828677136193471,0.028913885751749396,0.003089963868537088,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rent,-0.12493427293105355,-0.11095342154390785,0.5844983299302937,0.02592259435214058,-0.6300182320993757,-0.3409788778582933,0.9795508437266671,-0.3370990397177327,debt consolidation,Long Term,1.6362480188601574,-0.7177702680075259,-0.09948492074457767,-2.3216687667900926,1,0,0,0,0,0,0,0,0,0,0,0.5803799882950024,0.028913885751749396,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,0.9201076353611676,-0.11095342154390785,0.7882225363842952,0.7644040989054572,0.21078045671590612,-0.3409788778582933,-0.43338174972710974,-0.3370990397177327,debt consolidation,Short Term,-0.300824676791575,1.3202199560849417,2.738187934234729,-0.8372196021558167,0,0,0,0,0,0,0,0,0,0,0,1.9436276902093517,1.1598351015959207,0.7273002455569214,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.17330854780902946,-0.11095342154390785,-1.2490195281557193,0.3667602118382866,-0.6639937155418022,-0.3409788778582933,0.4055469776360703,-0.3370990397177327,other,Long Term,1.3909368245996894,-0.15367552955000832,0.021427680664327257,0.3323464063439157,0,1,0,0,0,0,0,0,0,0,0,0.5803799882950024,-0.25381641820929346,0.003089963868537088,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Home Mortgage,-0.07072987371924992,-0.11095342154390785,-0.4341227023397134,-0.2155040513672129,-1.0066653641248773,-0.3409788778582933,1.3327839920901114,-0.3370990397177327,other,Long Term,-0.5148140859136053,-1.0637808635192645,-0.41753034178755716,0.3773297143631362,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,-0.25381641820929346,0.003089963868537088,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Home Mortgage,-0.055224894409827016,-0.11095342154390785,-0.4341227023397134,-0.3717212927150301,-0.7913612671431407,-0.3409788778582933,0.8470884130903755,-0.3370990397177327,other,Short Term,-1.0262320858789136,-1.203484672035741,0.5315748838347694,0.10742986624781334,1,0,0,0,0,0,0,0,0,0,0,0.5803799882950024,1.1598351015959207,-0.7211203178198473,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Rent,-0.4289765843677403,-0.11095342154390785,0.9919467428382966,-0.5563416688533591,0.25458668417506025,-0.3409788778582933,1.5977088533626944,-0.3370990397177327,debt consolidation,Short Term,-0.04883834799340731,0.21629589358519574,-0.269785540343389,-0.3584199978603268,1,0,0,0,0,0,1,0,0,0,1,-0.7828677136193471,-0.5365467221703363,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.594779265866391,-0.11095342154390785,-0.23039849588571198,2.02834359708325,-1.347338454858398,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,home improvements,Short Term,-1.168335430748792,-1.275976328489785,-0.8590877336178576,1.3219791827667662,1,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,1.1598351015959207,2.1757208089336904,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Own Home,2.299357481816864,-0.11095342154390785,0.9919467428382966,-0.1871009165767008,0.8295771789995928,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,2.73161192290232,1.1957454871596507,2.2729008154982426,-0.5673197540404938,0,0,0,0,0,0,0,0,1,0,0,1.9436276902093517,1.1598351015959207,0.003089963868537088,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,0.04527384343112751,3.5711291518158657,0.1770499170222909,1.304063659925189,0.031072295487045626,1.6647792271904904,0.4055469776360703,-0.3370990397177327,home improvements,Short Term,-1.2275130657849385,-0.8518899853405677,-0.20144728087857794,0.8721461025745615,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,1.1598351015959207,1.451510527245306,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Rent,-1.036954803855238,-0.11095342154390785,-0.6378469087937149,-0.6557526406201519,-0.3206738860345473,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,other,Short Term,-0.5394607365143431,-1.1191141307005723,-0.7652588841195466,1.3219791827667662,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-0.25381641820929346,-0.7211203178198473,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Rent,-1.0086550651969823,-0.11095342154390785,-1.2490195281557193,-0.38592286011028615,-0.31305776017543413,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-1.6105630938714044,0.34838503230607953,-0.14593816705562715,-1.2870526823480215,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,1.1598351015959207,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.26571557162099174,-0.11095342154390785,0.5844983299302937,1.2756605251346769,2.476604907340565,-0.3409788778582933,-0.38922760618167923,-0.3370990397177327,debt consolidation,Short Term,0.16784678853807872,0.4346846233227984,-0.5458217982061595,1.0070960266322229,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,-1.102007330092422,1.451510527245306,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.414935240381393,-0.11095342154390785,1.3993951557462996,0.15373670090944522,1.6748051041301035,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,1.335866964663666,0.7505411264439893,-0.03131436252998703,1.1870292587091047,0,0,0,0,0,0,0,0,1,0,0,0.5803799882950024,1.1598351015959207,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Own Home,1.2559543111752323,-0.11095342154390785,0.3807741234762923,-0.5705432362486152,3.9118395187057744,-0.3409788778582933,-0.47753589327254026,-0.3370990397177327,home improvements,Long Term,-0.03561644688988654,0.6508397165870271,1.5386208914082424,1.0520793346514434,0,0,0,0,0,0,0,0,0,0,0,1.9436276902093517,-0.5365467221703363,-0.7211203178198473,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Rent,0.38108900505960397,-0.11095342154390785,-0.026674289431710546,1.2898620925299327,-0.33412364021127894,3.6705373322392743,1.906787858180708,5.428562985100957,debt consolidation,Short Term,-0.23484353924585,0.0009530317658302617,0.9955203925694927,0.7371961785169,0,0,0,0,0,0,0,1,0,0,0,0.5803799882950024,0.31164418971279223,1.451510527245306,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-1.010199260290807,-0.11095342154390785,-0.6378469087937149,-1.2522184712209077,-0.1351861115650832,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.22548400791167897,0.6833289743815565,-0.4031918848937133,-1.15210275829036,1,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,0.028913885751749396,-1.4453305995082317,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.5910365094485783,-0.11095342154390785,-1.0452953217017178,-0.07348837741465196,-0.17899233902423736,-0.3409788778582933,0.3172386905452092,-0.3370990397177327,home improvements,Long Term,0.82752979602345,-0.42008744346514976,0.6731985896458932,0.28736309832469525,0,0,0,0,0,0,0,0,0,0,0,0.5803799882950024,1.1598351015959207,0.003089963868537088,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
